customer_id,first_name,last_name,email,phone_number,date_of_birth,gender,address,city,state,zip_code,country,account_creation_date,customer_segment,account_status,preferred_contact_method,credit_score,annual_income
CUST_000766,Bradley,Powell,juliataylor@example.net,001-554-734-7591x60435,2004-09-24,Female,"9965 Cole Throughway
Lake Tyler, MT 87794",South Thomasport,Indiana,40685,USA,2023-12-19,Small Business,Active,Email,479,194227
CUST_000767,Tracy,Moses,brianramos@example.net,977-561-3500,1969-01-06,Other,"85403 Riley Radial
Davidside, MA 89907",Lake Jacobland,Wisconsin,18620,USA,2025-03-24,Individual,Active,Phone,501,94005
CUST_000768,Frances,Long,ericyoung@example.net,+1-651-949-7249x03223,1975-04-12,Other,"93555 Neal Canyon Apt. 006
South Johnborough, MT 41024",Sharonstad,Oregon,36427,USA,2024-07-29,Enterprise,Active,Email,319,157953
CUST_000769,Lauren,Rodriguez,danielelliott@example.net,+1-412-470-6507x612,2001-09-05,Other,"056 Campbell Point
Johntown, KS 49125",Mariomouth,Pennsylvania,44143,USA,2020-10-31,Individual,Active,App,517,34609
CUST_000770,Tara,Lewis,roy77@example.com,001-889-243-3276x39904,1946-06-03,Other,"9626 Isaiah Spur
East Bryan, NV 49590",Ericafurt,Connecticut,60520,USA,2024-06-11,Small Business,Active,App,452,120897
CUST_000771,Benjamin,Schneider,ujohnson@example.org,912-400-3934x49076,2002-01-21,Female,"333 Joy Estate
Loganberg, DE 00821",Jeffreyfort,Colorado,21422,USA,2021-06-11,Individual,Suspended,SMS,437,146818
CUST_000772,Robert,Glenn,nicoledixon@example.net,974.427.0549x857,2000-09-09,Other,"USS Ross
FPO AE 21312",North Tinaburgh,Nebraska,76119,USA,2023-05-07,Enterprise,Active,SMS,814,27776
CUST_000773,Rachel,Green,ldiaz@example.com,(647)960-9606,1954-05-21,Other,"57378 Neal Mountains Suite 884
South Adamview, MT 42192",Mcdonaldton,Nevada,11827,USA,2021-04-15,Individual,Active,Phone,826,61797
CUST_000774,Christina,Porter,jashley@example.net,326-980-9282x6164,1946-04-09,Female,"86056 Daniels Branch Apt. 166
Yvonneshire, MP 48693",East Stevenhaven,Illinois,16650,USA,2024-12-23,Individual,Active,Phone,795,119056
CUST_000775,Kathleen,Barajas,angelaward@example.com,+1-941-260-1991x98480,2003-03-25,Male,"867 Michael Canyon
Mcdonaldville, VA 07685",Wilcoxton,Maine,30134,USA,2021-09-13,Individual,Active,Phone,364,94299
CUST_000776,Theresa,Riley,charper@example.net,(246)210-5110,1987-03-09,Female,"8502 Nathan Drive
Elizabethshire, NJ 21927",Lake Felicia,Idaho,04796,USA,2020-12-26,Individual,Active,Phone,830,119699
CUST_000777,Veronica,Jackson,ndiaz@example.net,747.453.9659x7442,1968-09-29,Female,"204 Richard Creek Suite 374
Port Kristinstad, CO 25097",South Sharon,South Carolina,30617,USA,2024-12-02,Small Business,Suspended,Email,340,195006
CUST_000778,Kristine,Hogan,xfigueroa@example.net,+1-976-681-6085x571,1982-04-19,Female,"496 Joshua Radial Apt. 803
Wesleyburgh, LA 96769",Lake Michaelview,Kentucky,43846,USA,2020-09-16,Individual,Active,SMS,569,176684
CUST_000779,Christina,Grant,ianbrooks@example.org,827-891-1110x85184,2001-02-03,Other,"321 Michael Ports Suite 183
Port Donnaborough, SD 36545",Port Billberg,Georgia,86568,USA,2024-11-14,Enterprise,Active,App,674,179056
CUST_000780,Joseph,Reed,ibates@example.org,954-682-9878x19214,1982-12-08,Other,"6042 Selena Cove Suite 847
North Jose, CO 60533",South Matthew,Arkansas,36077,USA,2022-04-19,Individual,Active,App,528,160363
CUST_000781,Douglas,Collier,rodneylin@example.com,+1-688-797-9887x754,1976-11-17,Female,"34019 Jennifer Prairie Apt. 605
Whitemouth, MA 87465",Lake Bonnieview,Missouri,33163,USA,2023-02-27,Small Business,Active,SMS,798,151382
CUST_000782,Anthony,Hernandez,mckenzie84@example.com,493.565.6115x6862,1999-04-02,Other,"65948 Michelle Fort Apt. 602
South Cynthia, ME 32125",North Jason,New Hampshire,88999,USA,2021-06-17,Individual,Active,Phone,750,68412
CUST_000783,Nicole,Santos,ajones@example.net,+1-224-947-5631x1213,1978-11-19,Male,"066 Luis Hills Suite 985
Bennettstad, NE 43244",Christophertown,Hawaii,82876,USA,2024-11-07,Individual,Active,SMS,516,64384
CUST_000784,Erin,Thompson,charlesjackson@example.net,486.469.0594x69984,2007-03-04,Male,"0520 Christian Forges Apt. 988
Davisburgh, IL 98253",North Jared,Nevada,50522,USA,2023-03-12,Individual,Active,Email,535,133688
CUST_000785,Tina,Martinez,vnoble@example.com,+1-962-868-5272,2006-06-01,Female,"87783 Kim Common
South Hunterside, IN 29581",Danastad,Wisconsin,99689,USA,2025-06-21,Enterprise,Active,App,790,80234
CUST_000786,Dana,Richardson,matthewcoleman@example.org,+1-927-570-0453x5859,1948-06-01,Other,"22857 Larry Estates Suite 025
Matthewchester, NC 79620",New Laura,New Jersey,85598,USA,2020-10-08,Individual,Active,App,322,88876
CUST_000787,Damon,Perry,wardbrandy@example.net,667-838-6569x0448,1976-01-17,Male,"291 Justin Rapids
Michaelmouth, PW 90871",Johnsonchester,Hawaii,31847,USA,2023-12-19,Individual,Active,Phone,437,190030
CUST_000788,Jose,Edwards,susan64@example.org,260.389.5301x2033,1959-10-13,Other,"USCGC Davis
FPO AA 19346",East Michael,Oklahoma,82362,USA,2020-11-04,Individual,Suspended,Phone,357,68605
CUST_000789,Patricia,Kelley,johnsonemily@example.org,(933)474-3567x027,1976-10-20,Female,"5969 Ford Prairie Suite 575
Cherylstad, MN 03832",Mariobury,Vermont,82970,USA,2022-07-06,Individual,Active,App,319,198472
CUST_000790,Anna,Welch,gwilson@example.com,418-339-5252x5207,1969-06-04,Female,"214 Henry Station
Luiston, AS 27306",Port Lindsayberg,New Mexico,83164,USA,2022-07-04,Individual,Active,App,793,69713
CUST_000791,Cindy,Baker,anthonycross@example.net,(640)635-3212,1945-03-09,Male,"3409 Davis Union
Port Andreaton, MN 94667",West Timothy,Massachusetts,76915,USA,2023-06-03,Small Business,Active,Phone,823,94342
CUST_000792,Jasmine,Campbell,qfranklin@example.org,(332)354-6018,1957-06-05,Male,"8571 Jason Trafficway
Holtmouth, NE 72179",Millerfort,Kansas,38558,USA,2024-09-04,Enterprise,Active,App,370,85244
CUST_000793,Darren,Wilson,mejiachristine@example.net,001-438-213-0149x480,1979-08-11,Female,"664 Moore Crescent
Lake Barbarashire, AZ 67758",North Emily,Illinois,42566,USA,2022-07-17,Small Business,Active,Email,507,162025
CUST_000794,Anna,Velasquez,clintonhaley@example.org,001-366-970-4171x03891,1962-11-19,Other,"33203 Cisneros Greens
Russellfort, CA 34068",Carrillostad,Arkansas,94290,USA,2023-01-22,Enterprise,Active,Phone,398,71510
CUST_000795,Michael,Warner,jasmine72@example.org,363-316-0378,1985-09-03,Female,"7039 Heath Ford
South Raymondmouth, AK 02292",Brittneyview,Montana,78776,USA,2024-11-22,Enterprise,Active,Email,395,151416
CUST_000796,Tammy,Sanders,michelletaylor@example.org,270.907.1580,1999-03-06,Other,"633 Javier Forge
Port Karenmouth, FM 70561",Carterside,Vermont,69462,USA,2023-05-04,Individual,Suspended,Email,741,161850
CUST_000797,Cindy,Curtis,taylorgreene@example.org,001-772-628-5825,1967-01-05,Female,"Unit 1391 Box 9603
DPO AA 68577",Port Karen,Nevada,65461,USA,2023-04-17,Small Business,Suspended,App,534,151385
CUST_000798,Regina,Kelley,kgonzalez@example.net,623.980.0436,1967-07-08,Female,"8674 Philip Overpass Apt. 206
North Stephen, MI 22607",Castilloton,Delaware,34599,USA,2022-05-15,Small Business,Active,Email,735,60096
CUST_000799,Kevin,Hunt,curryjoseph@example.org,(872)381-4361x168,1951-01-02,Female,"61189 Reginald Summit
Port Marvinmouth, VT 83154",Nicholasstad,Kentucky,23497,USA,2024-04-14,Small Business,Active,Email,590,181838
CUST_000800,Vincent,Wright,sara37@example.com,740-834-4545,1994-03-21,Other,"11962 Tyler Drive
New Nicholas, OR 62311",Gloriaville,Tennessee,95761,USA,2025-05-29,Small Business,Active,Email,307,176515
CUST_000801,Sean,Brennan,petermoreno@example.net,(309)857-0934x099,1987-08-10,Other,"PSC 0811, Box 3640
APO AE 36558",Annaborough,West Virginia,62610,USA,2024-08-23,Individual,Active,App,510,107811
CUST_000802,Austin,Vazquez,lisareilly@example.com,001-895-714-2954x496,1963-01-30,Female,"562 Cooper Parkway Apt. 016
Lake Victoriaborough, KY 40613",Carpenterport,Vermont,98970,USA,2022-03-04,Small Business,Active,App,559,93498
CUST_000803,Jack,Edwards,cabrerajennifer@example.net,226.348.9710,1972-08-11,Other,"94576 Joan Garden
Port Josephshire, ME 73827",Christopherport,Idaho,82488,USA,2024-02-09,Small Business,Active,SMS,706,78397
CUST_000804,Dana,Preston,lawrencebell@example.org,+1-933-372-8756,1986-02-17,Female,"5647 Davis Corner
Zacharyberg, FM 96021",Port Aliciamouth,Arizona,88992,USA,2025-01-11,Enterprise,Active,App,483,122049
CUST_000805,Kristy,Ramirez,freemanbarbara@example.org,(911)746-4461x19830,1994-12-29,Other,"3885 John Stravenue Suite 487
Smithfort, OH 73968",Lake Dylanbury,Idaho,44322,USA,2025-03-27,Enterprise,Active,SMS,652,129367
CUST_000806,Eric,Potter,piercefrank@example.org,(779)590-9666x0286,1979-03-09,Other,"1646 Theresa Trafficway Apt. 037
Port Katherineshire, MP 03276",Williamsbury,New York,68682,USA,2024-06-18,Individual,Suspended,Email,535,142072
CUST_000807,Allison,Hunt,tellison@example.com,001-493-820-7098x34849,1975-07-23,Other,"2965 Melissa Union Suite 456
Scottchester, NJ 52296",Ericaland,Wyoming,78892,USA,2023-02-16,Individual,Active,App,646,169330
CUST_000808,Wayne,Griffin,tyrone95@example.org,4348522026,1983-02-06,Other,"Unit 0326 Box 4525
DPO AA 29688",North Cheryl,Virginia,04827,USA,2025-07-29,Enterprise,Active,Email,464,127001
CUST_000809,Steven,Rowe,kimberly06@example.org,716-585-2247x67512,1974-12-16,Other,"53669 James Park
Hallview, DC 20089",Heidiburgh,Wyoming,68610,USA,2021-09-24,Individual,Active,Phone,782,182350
CUST_000810,Donald,Buchanan,tylerthompson@example.com,001-593-610-3370x08942,2003-07-10,Female,"43333 Cynthia Plain Apt. 845
Waltersland, DC 47693",Macdonaldtown,Louisiana,61415,USA,2021-09-03,Individual,Active,Phone,679,45981
CUST_000811,Craig,Mills,karen17@example.com,001-668-406-4554,1950-08-14,Other,"9264 Marcus Station
Lake Madison, ID 85395",Boydstad,South Carolina,27263,USA,2021-11-22,Individual,Active,App,833,100096
CUST_000812,Suzanne,Fox,cynthiaarmstrong@example.org,+1-479-397-8331x503,1981-12-28,Other,"5102 Smith Mews Suite 860
Lucasbury, ME 65278",Ruizport,Oregon,76130,USA,2023-12-21,Enterprise,Active,Phone,806,140073
CUST_000813,Roy,Thomas,jennifer10@example.org,552.942.7622x15596,1963-02-28,Male,"99495 Smith Point Suite 546
Ryanstad, ID 10264",Brownfort,Indiana,04605,USA,2020-11-04,Individual,Suspended,SMS,499,33810
CUST_000814,Joanna,Davis,jillduffy@example.org,(963)625-6732x2348,1980-02-17,Other,"6019 Arthur Branch
Anachester, MO 94872",Lake Scottberg,Nebraska,41073,USA,2022-02-05,Enterprise,Active,Phone,473,34453
CUST_000815,Karla,Ayala,elizabethpalmer@example.net,(841)676-0909x371,2002-03-29,Female,"810 Bell Overpass Apt. 466
Jonathanfort, WY 28472",New Scott,Oklahoma,07966,USA,2024-04-19,Individual,Active,Phone,388,97335
CUST_000816,Kristin,Duffy,david90@example.net,566-951-8378x47719,1961-10-21,Female,"96859 Wesley Locks Apt. 502
North William, OK 85032",Ramirezburgh,Kentucky,29637,USA,2022-01-25,Small Business,Active,App,505,160723
CUST_000817,Nancy,Howard,llarson@example.org,(215)260-3871,1957-10-13,Male,"466 Rebecca Radial Apt. 376
Scottmouth, NE 96793",Lake Judithland,Nevada,11126,USA,2021-07-05,Enterprise,Active,Email,591,171568
CUST_000818,Darrell,Morgan,jessicacabrera@example.com,001-755-586-8190x041,1958-02-11,Other,"601 Zachary Island Apt. 029
Kristenfort, ID 68482",North Victoriatown,California,24665,USA,2024-11-09,Small Business,Active,SMS,531,183954
CUST_000819,Lisa,Chase,mccartychristopher@example.com,+1-306-519-4999,2002-02-13,Male,"55191 Martha Ports Suite 871
Nortonfort, CA 63812",New Alexanderport,South Carolina,19847,USA,2023-07-26,Small Business,Suspended,Email,567,70884
CUST_000820,James,Martin,andre19@example.com,729-433-2134,2005-03-02,Female,"03717 Cox Point Suite 627
Amberfurt, MO 14423",Lake Samanthaburgh,Nebraska,97580,USA,2021-03-26,Enterprise,Active,Email,815,102136
CUST_000821,Antonio,Hall,vangbrittany@example.com,865-271-2118,1996-12-16,Female,"23993 Brian Islands
Brandyhaven, WI 65423",North Ruben,Georgia,29489,USA,2021-02-25,Individual,Active,SMS,850,175704
CUST_000822,Justin,Bates,speters@example.net,001-791-209-6196x804,1966-03-28,Female,"36081 Hartman Trail
Lake Pamelatown, KS 33938",Larsenside,Vermont,10380,USA,2024-01-14,Enterprise,Active,App,795,88772
CUST_000823,Victor,Garcia,brockandrea@example.org,769-254-4950x609,1970-08-29,Female,"5669 Gabrielle Route Suite 907
Donaldview, CO 40484",Lake Christine,Alaska,38558,USA,2023-09-06,Small Business,Active,Email,793,55479
CUST_000824,Shawn,Villarreal,lvelez@example.com,784.576.6919,1947-05-30,Female,"2861 Hays Spring Suite 859
East Tammyfurt, DC 80291",Bernardland,Delaware,99926,USA,2022-07-12,Individual,Active,Phone,535,107766
CUST_000825,Derrick,Ball,xgraham@example.org,798-824-6896x7016,1954-06-30,Female,"402 Penny View Suite 231
West Earl, HI 27118",Edwardfurt,Arizona,00591,USA,2023-03-08,Small Business,Active,Email,569,90079
CUST_000826,Julie,Mills,caroline17@example.org,550-352-0535,1956-06-13,Female,"6059 Keith Drive Apt. 221
New Christopherberg, PW 76346",Sabrinabury,Washington,14788,USA,2024-07-17,Individual,Active,SMS,377,170372
CUST_000827,Joshua,Hale,campbellanthony@example.net,383.343.7798x2402,1971-06-27,Male,"37998 Wayne Shoal
North Lindashire, MS 20240",Franciscochester,Minnesota,61208,USA,2023-03-05,Small Business,Active,Phone,575,72915
CUST_000828,Christina,Trujillo,erinward@example.com,945.426.3488x823,1964-05-25,Other,"53511 Cordova Springs
New Anthony, AZ 33207",Matthewbury,Oklahoma,96998,USA,2023-03-20,Enterprise,Suspended,Phone,810,77341
CUST_000829,William,Ruiz,benitezscott@example.com,(466)208-2887x45871,1984-01-01,Male,"368 Munoz Cove
Kimberlyberg, MO 17329",Lake Dianafort,Maine,93807,USA,2025-01-26,Enterprise,Active,SMS,511,85085
CUST_000830,Christopher,Tyler,jeffrey10@example.com,744-952-9964,1964-03-24,Male,"USNS Jones
FPO AP 63261",Port Davidstad,Iowa,30265,USA,2024-09-02,Individual,Active,SMS,459,52967
CUST_000831,Paige,Floyd,bmartin@example.net,901.700.3434x499,1991-02-16,Male,"618 Mary Mountains Suite 021
Ashleyberg, NM 80062",Jeffchester,Iowa,67999,USA,2021-03-20,Individual,Active,App,306,166944
CUST_000832,Rebecca,Aguilar,cisnerosjason@example.org,(922)239-5480,1962-11-03,Male,"8368 Collins Mountains
Scottmouth, AK 29491",Cruzstad,Montana,02142,USA,2020-08-05,Small Business,Active,SMS,804,175606
CUST_000833,Tammy,Gray,fernandoriddle@example.org,428-921-9386,1979-08-01,Female,"64393 Melissa Hills Suite 969
Lake Kathleen, MH 53230",Kellerfurt,Arizona,36305,USA,2023-04-18,Small Business,Active,SMS,707,83220
CUST_000834,Vanessa,Davis,johnnysloan@example.org,484-398-1184x65124,1946-05-31,Other,"8170 Hansen Stream
Port Nicholas, SC 69841",North Hannahmouth,Pennsylvania,46325,USA,2025-03-17,Individual,Active,App,789,166759
CUST_000835,Joanna,Wilkins,ashley42@example.org,+1-937-493-1363x659,1975-05-18,Male,"7593 Kramer Manors Apt. 341
Scottland, OR 45857",Port Lisa,Oklahoma,03579,USA,2025-05-18,Enterprise,Active,Phone,768,56553
CUST_000836,Denise,Lloyd,ryanhenry@example.org,239.290.7615,1950-07-02,Other,"4804 White Flat
Bonillafort, RI 20985",West Victoriatown,Colorado,00833,USA,2024-11-24,Enterprise,Active,Email,312,80247
CUST_000837,Alicia,Long,qwaters@example.com,001-890-949-9157x380,1983-03-16,Female,"367 Tiffany Prairie Suite 102
South Howard, ME 29824",North Michael,Missouri,74899,USA,2023-05-29,Enterprise,Active,SMS,565,74060
CUST_000838,Tina,Huang,christine71@example.net,001-355-979-3277x01154,1987-03-01,Other,"609 Romero Lodge
Websterton, WV 69149",Emilyfort,Illinois,45952,USA,2023-01-31,Small Business,Active,App,651,120924
CUST_000839,Valerie,Mendoza,maria36@example.com,870-626-3276x765,1990-11-27,Male,"9494 Garner Keys Suite 347
Michelleton, VT 84193",West Andrew,Mississippi,32133,USA,2022-10-16,Small Business,Active,App,681,120703
CUST_000840,Gene,Holland,erin89@example.com,239-745-0375x48078,1959-01-16,Female,"9329 John Rapid Suite 480
Lisatown, NJ 29521",Clarkview,Colorado,46605,USA,2020-08-01,Small Business,Active,Phone,534,51180
CUST_000841,Nichole,Robinson,mary51@example.org,001-826-958-3879x6334,1962-04-16,Other,"0332 Gonzalez Tunnel Suite 415
Port Brian, WV 75941",Lisaland,Arkansas,12138,USA,2020-09-06,Small Business,Active,App,690,76396
CUST_000842,Courtney,Graham,hbrock@example.net,+1-551-564-8497x797,2007-04-26,Male,"1443 West Shoal
Josephfort, NC 77838",Port Matthew,Minnesota,88146,USA,2024-05-13,Enterprise,Active,Email,480,135499
CUST_000843,Danielle,White,lopeztanner@example.net,(487)556-7071x8129,2000-03-17,Female,"91237 King Rapid
Susanville, UT 97024",East Tyrone,North Carolina,58945,USA,2020-08-15,Individual,Cancelled,SMS,798,103652
CUST_000844,Sabrina,Wagner,burnscarl@example.org,+1-665-910-6407x0783,1978-01-10,Female,"34857 Ryan Way
Donnatown, VI 38650",Christinefort,Idaho,67881,USA,2020-11-12,Enterprise,Suspended,Email,707,50945
CUST_000845,Alejandro,Wilson,gspencer@example.org,+1-264-731-6785x98444,2007-05-11,Other,"20756 Megan Views
Ericton, DE 97915",Erikton,Florida,80068,USA,2025-04-26,Individual,Active,SMS,787,190114
CUST_000846,Dominique,Morales,jefferychung@example.org,356.754.0307,1961-11-30,Male,"73201 Michelle Road
Jasonside, PW 43277",North Kellyborough,Colorado,87572,USA,2025-04-25,Small Business,Active,SMS,669,119452
CUST_000847,Donald,Williams,imahoney@example.org,781-909-3054x8473,1992-03-27,Other,"98245 Young Village Apt. 518
South Dustin, TX 25115",South Sarah,Florida,77424,USA,2022-05-09,Enterprise,Suspended,SMS,652,30199
CUST_000848,Sue,Gordon,monicadiaz@example.com,+1-868-781-5590x30819,1997-10-23,Female,"1504 Richards Crescent Suite 089
Lake Jonathan, MT 93803",Blakemouth,Alaska,58647,USA,2025-03-30,Individual,Active,Phone,478,99608
CUST_000849,Robert,Conrad,kristen93@example.com,988-910-8227x75477,1961-09-07,Female,"4123 Hernandez Heights
South Caitlyn, RI 05552",South Bryanport,Michigan,48235,USA,2023-07-30,Small Business,Active,App,757,45554
CUST_000850,Justin,Collier,qmurray@example.net,366-423-9567,1965-05-12,Female,"27674 Nicholas Crossing Apt. 272
Sandersborough, AS 08726",Lisaville,Vermont,82763,USA,2021-08-02,Enterprise,Active,Phone,471,192924
CUST_000851,Dakota,Escobar,brownjustin@example.com,583-545-5955x62168,1968-01-30,Female,"Unit 7668 Box 0895
DPO AE 40022",North Wesleyton,Maine,26836,USA,2020-12-22,Small Business,Active,App,373,45738
CUST_000852,Christopher,Bartlett,xhansen@example.org,297-593-3686,1999-05-30,Male,"89888 Lucas Burg Apt. 055
New Christian, CT 48922",East Bradley,Montana,37861,USA,2020-10-26,Small Business,Active,SMS,598,95116
CUST_000853,Cheryl,Lee,jasmineshepard@example.com,979.402.0388,2004-01-11,Other,"Unit 1889 Box 3844
DPO AA 68623",Port Katelynmouth,Nevada,53477,USA,2021-10-26,Enterprise,Active,App,671,178857
CUST_000854,Nicole,Gilmore,jocelynstephens@example.com,212.642.6647x42644,1973-10-02,Other,"9663 Wheeler Run
Aprilside, NJ 58648",Josephshire,Hawaii,41277,USA,2022-07-09,Small Business,Active,Phone,323,57778
CUST_000855,Sean,Davis,patrick93@example.net,+1-653-215-5664x239,2003-11-24,Other,"964 Myers Shores
North Donnaside, HI 18733",East Elizabeth,Tennessee,83095,USA,2025-06-14,Individual,Active,Email,515,68754
CUST_000856,Debbie,Adams,dtaylor@example.org,933.678.4061x386,1989-02-09,Female,"Unit 5783 Box 0455
DPO AP 50969",Emmamouth,Texas,52850,USA,2023-11-02,Individual,Active,App,355,31911
CUST_000857,Elizabeth,Gibbs,margaret78@example.com,+1-800-655-1267,1984-11-04,Female,"USNV Lewis
FPO AA 29886",South Benjamin,Nebraska,14574,USA,2021-11-08,Enterprise,Active,Email,406,93800
CUST_000858,Ryan,Lee,lauren20@example.org,721-386-7471x5203,1984-05-14,Other,"056 Burton Freeway Apt. 585
New Christopherview, ID 24831",Lake Anna,New Mexico,55985,USA,2022-08-19,Individual,Active,App,616,85124
CUST_000859,Wanda,Lopez,spowers@example.net,2423338106,1990-12-27,Male,"2291 Bailey Villages
Bettychester, MN 81521",West Melaniefort,Alaska,92682,USA,2021-06-24,Enterprise,Active,Phone,434,163082
CUST_000860,Christina,Patterson,phamjason@example.net,204.807.7513,1949-06-02,Male,"16897 Morgan Flats
Rodriguezmouth, IA 20816",West Johnberg,New Hampshire,37463,USA,2021-10-27,Individual,Active,SMS,633,149821
CUST_000861,Christopher,Gutierrez,cbell@example.org,836.416.5580,1960-05-13,Female,"67203 Soto Mountains Apt. 275
North Adrianstad, MH 98585",Pierceton,Nevada,76397,USA,2020-08-04,Enterprise,Suspended,App,438,166371
CUST_000862,Steven,Jones,matachristopher@example.net,567-593-2353,1945-08-19,Male,"495 Monica Manor Suite 707
Jacobville, VT 69708",North Dylan,Idaho,52398,USA,2023-12-30,Enterprise,Active,App,836,192716
CUST_000863,Robert,Rice,courtney51@example.net,2207411548,1950-10-15,Other,"6533 Harris Freeway
West Timothystad, UT 40170",South Jackie,Arkansas,00880,USA,2023-06-20,Enterprise,Active,SMS,793,166470
CUST_000864,Amber,Campbell,qwise@example.org,770.421.7047x012,1979-05-05,Male,"97178 James Coves
Graymouth, MN 05325",Cassandrafort,West Virginia,31532,USA,2025-06-02,Individual,Active,SMS,722,93106
CUST_000865,Kim,Allen,pollardgina@example.net,(891)669-8331x793,1985-02-14,Male,"406 Padilla Unions Suite 525
Port Miguel, AK 87525",Phelpsfurt,Mississippi,01380,USA,2023-06-18,Small Business,Active,Phone,652,100173
CUST_000866,Philip,Booth,pmedina@example.com,(822)271-9260x26118,1991-03-02,Female,"0919 Richard Alley
Lake Tannerton, VI 26231",South Hannah,Texas,22532,USA,2023-03-20,Enterprise,Active,App,788,103541
CUST_000867,Melvin,Anthony,fmarshall@example.com,3143972682,1980-01-22,Male,"6077 Cynthia Ranch Suite 691
East Benjamin, VI 16246",West Richard,Washington,75072,USA,2025-03-31,Small Business,Active,Phone,307,168710
CUST_000868,Elizabeth,Robles,michaelwilliams@example.com,367-448-6735,1990-08-15,Female,"8747 Lawson Landing Suite 843
West Paul, OR 77866",Waltonburgh,Minnesota,19453,USA,2024-06-11,Individual,Active,App,704,90508
CUST_000869,Megan,Carr,terrypatricia@example.com,+1-591-526-7191x9699,1967-11-11,Male,"138 Hawkins Canyon
Daniellehaven, DC 68081",Brooksbury,Michigan,43949,USA,2021-06-20,Enterprise,Active,App,687,82826
CUST_000870,Hannah,Brown,kimberly74@example.com,511.428.2699x34517,1995-01-07,Female,"77865 Laura Port
Ginamouth, MN 99858",West Markfort,Vermont,87030,USA,2023-01-20,Individual,Active,Phone,829,185750
CUST_000871,Timothy,Kirk,ellisjames@example.org,+1-243-445-3538x11575,2001-04-10,Other,"480 Oscar Squares
Shannonstad, MT 24939",Jamesshire,Connecticut,53839,USA,2023-04-04,Enterprise,Active,SMS,722,74283
CUST_000872,Pamela,Gibbs,drakeamanda@example.com,2693439441,1945-07-25,Male,"974 Michael Ville Apt. 101
New Amychester, RI 82086",East Susanshire,Kansas,48959,USA,2022-10-27,Individual,Active,Email,766,186934
CUST_000873,Stephanie,Clark,laura11@example.org,470-634-7560x16426,1997-01-02,Female,"6202 Maria Junctions Suite 692
Lake John, LA 01020",Copelandland,Wisconsin,58804,USA,2021-10-22,Small Business,Active,App,492,109054
CUST_000874,Kenneth,Hill,zgentry@example.net,747-300-6039x81079,1969-03-23,Male,"1202 Kelly Coves
Morganland, MS 67950",New Matthewview,Texas,11759,USA,2023-03-23,Individual,Active,Email,490,51810
CUST_000875,Stephanie,Rogers,leeemily@example.com,(950)328-5915x6581,1986-08-07,Female,"052 Watkins Extension
Port Brendaville, SD 90360",Lake Justinshire,Pennsylvania,80140,USA,2021-12-05,Small Business,Active,App,308,86029
CUST_000876,Daniel,Rodriguez,potterjavier@example.net,(269)393-9142x652,1996-10-17,Male,"74020 Miles Mews
Powellport, ND 10213",South Jacob,Rhode Island,16835,USA,2021-10-24,Individual,Active,Phone,650,135164
CUST_000877,Paul,Eaton,stacy16@example.com,291-753-2180x113,2000-03-09,Female,"8234 Amy Stravenue Apt. 224
Thompsonfurt, NJ 11206",Port Eric,Florida,41544,USA,2021-10-24,Small Business,Cancelled,App,332,111572
CUST_000878,Mary,Todd,erik86@example.com,9778604293,1989-03-15,Male,"PSC 4087, Box 7210
APO AA 85735",Gregoryport,Vermont,07285,USA,2020-09-05,Individual,Active,App,373,167394
CUST_000879,Marissa,Hale,melissa09@example.net,524.472.5426x5416,1975-02-27,Female,"852 Angela Cove
Port Sarah, OK 25499",Wongburgh,Wyoming,60718,USA,2023-04-29,Individual,Active,SMS,690,28307
CUST_000880,Ronald,Smith,hilldebra@example.org,(873)418-9959x311,1987-01-26,Male,"47050 Lucero Shoal Apt. 775
Lake Angelicaport, OK 37535",Gonzalezstad,New Jersey,50031,USA,2023-02-06,Enterprise,Active,App,553,33784
CUST_000881,Janet,Perry,youngsarah@example.com,001-451-494-8454,2001-04-17,Male,"33059 Michael Court Suite 351
North Candicefort, ME 45409",Lake Jerrychester,Iowa,53179,USA,2024-05-11,Small Business,Active,Email,833,199589
CUST_000882,Jessica,Smith,jessica41@example.com,972.223.4267,2007-02-21,Male,"81281 Brown Turnpike
West Shirley, ME 88941",Harmonmouth,Florida,16230,USA,2020-12-05,Small Business,Active,SMS,630,66579
CUST_000883,Evan,Curry,fsanchez@example.org,814-493-3108,2005-12-09,Other,"594 Anthony Via Apt. 803
Evansstad, VT 12648",North Davidhaven,Georgia,40419,USA,2020-12-15,Enterprise,Active,Email,559,151151
CUST_000884,Johnny,Stephens,hwilliams@example.com,(916)287-8732x14999,1957-10-14,Other,"3474 Jennifer Inlet
Davidton, MT 47847",Port Bradytown,Maine,52287,USA,2020-08-02,Small Business,Active,Email,523,54603
CUST_000885,Alexander,Carter,davidrogers@example.com,001-979-442-0722x3956,1985-12-19,Male,"898 Espinoza Vista
Henryfort, WA 57904",Michelleborough,North Carolina,63465,USA,2022-11-26,Enterprise,Active,Email,471,97377
CUST_000886,Charles,Clarke,patelaudrey@example.net,620.748.7304x519,1966-02-05,Other,"734 Amanda Spur
South Suzanneshire, TN 53288",Jessicaton,Kansas,82601,USA,2023-09-30,Individual,Active,Phone,309,36008
CUST_000887,Daniel,Walter,william93@example.net,685-536-2054,1992-11-29,Other,"95406 Zachary Vista Suite 702
Lake Taylorland, WI 47046",South Angelica,Louisiana,24868,USA,2020-11-07,Enterprise,Active,Phone,680,48456
